,Unnamed: 0,Zip Code,City,Street,Lat,Lon,Trulia Est,Beds,Baths,Sqft,Price_Per_Sqft,Year Built,Cluster
451,1268,95003,0,149 Camino Pacifico,36.98634000000001,-121.9212,826985.0,3.0,2.0,1477.0,406.0,1970.0,3
452,1275,95003,0,151 Camino Pacifico,36.96975,-121.89795,914967.0,3.0,2.0,1284.0,576.0,1956.0,0
453,1277,95003,0,152 Camino Pacifico,36.98823,-121.83936,763471.0,3.0,2.0,1648.0,221.0,1973.0,3
454,1280,95003,0,154 Camino Pacifico,36.9715,-121.90655,892960.0,2.0,2.5,999.0,530.0,2000.0,0
455,1282,95003,0,156 Camino Pacifico,36.96362,-121.8916,2007597.0,4.0,3.5,3360.0,152.0,2003.0,2
456,1283,95003,0,205 Campus Dr,36.95871,-121.8785,1293512.0,5.0,2.5,2772.0,245.0,1964.0,5
457,1291,95003,0,210 Campus Dr,36.98065,-121.9202,934151.0,4.0,3.0,1771.0,401.0,1973.0,0
458,1292,95003,0,226 Campus Dr,37.00153,-121.84244,1420507.0,3.0,3.0,3262.0,373.0,1988.0,1
459,1295,95003,0,237 Campus Dr,36.98213,-121.89556,1301409.0,4.0,3.0,2825.0,494.0,1979.0,5
460,1296,95003,0,140 Canterbury Dr #101,36.98298,-121.89418,1320161.0,3.0,2.5,2243.0,170.0,1988.0,1
461,1297,95003,0,140 Canterbury Dr #102,36.98489,-121.89161,1397689.0,4.0,2.0,2462.0,447.0,1982.0,1
462,1298,95003,0,140 Canterbury Dr #103,36.98196,-121.88532,601735.0,2.0,1.5,1154.0,137.0,1979.0,3
463,1305,95003,0,140 Canterbury Dr #203,36.98183,-121.9128,855539.0,3.0,2.0,1647.0,469.0,1999.0,0
464,1306,95003,0,140 Canterbury Dr #301,36.98175,-121.91265,857051.0,3.0,2.0,1647.0,389.0,1999.0,0
465,1309,95003,0,140 Canterbury Dr #304,36.98158,-121.91208,964435.0,3.0,2.5,1953.0,195.0,1999.0,0
466,1310,95003,0,140 Canterbury Dr #402,36.98153,-121.91189,965972.0,3.0,2.5,1957.0,399.0,1999.0,0
467,1312,95003,0,140 Canterbury Dr #403,36.98167,-121.91111,1003613.0,3.0,2.5,2045.0,186.0,1999.0,0
468,1313,95003,0,140 Canterbury Dr #404,36.98187,-121.91103,1001199.0,3.0,2.5,1953.0,101.0,1999.0,0
469,1314,95003,0,140 Canterbury Dr #405,36.9606,-121.88838,2033315.0,3.0,2.5,2218.0,392.0,1985.0,2
470,1321,95003,0,140 Canterbury Dr #501,36.97068,-121.89963,1267345.0,2.0,2.5,1996.0,168.0,1966.0,5
471,1328,95003,0,140 Canterbury Dr #502,36.9697,-121.90017,2430839.0,5.0,4.0,3523.0,144.0,1972.0,2
472,1329,95003,0,140 Canterbury Dr #503,36.9698,-121.89957,1267573.0,3.0,2.0,1940.0,344.0,1963.0,5
473,1331,95003,0,140 Canterbury Dr #504,36.96937,-121.89958,1795928.0,3.0,4.0,2553.0,270.0,1996.0,2
474,1332,95003,0,101 Carlino Ln,36.96928,-121.90001,1251456.0,3.0,2.5,2081.0,608.0,1973.0,5
475,1334,95003,0,102 Carlino Ln,36.97508,-121.91242,1191936.0,5.0,3.0,2108.0,449.0,1978.0,5
476,1336,95003,0,103 Carlino Ln,36.97481,-121.91289,766893.0,2.0,1.5,805.0,503.0,1960.0,3
477,1340,95003,0,105 Carlino Ln,36.97486,-121.9134,1119060.0,3.0,2.5,1943.0,211.0,1996.0,5
478,1341,95003,0,11 Carol Way,36.97514,-121.91335,780917.0,2.0,1.5,888.0,736.0,1950.0,3
479,1342,95003,0,30 Carol Way,36.97487,-121.91357,810730.0,2.0,2.0,1006.0,224.0,1960.0,3
480,1346,95003,0,31 Carol Way,36.97533,-121.91456,773121.0,2.0,1.5,1190.0,672.0,1976.0,3
481,1348,95003,0,51 Carol Way,36.9755,-121.91512,1162394.0,2.0,3.0,1608.0,187.0,1994.0,5
482,1354,95003,0,91 Carol Way,36.97555,-121.91592,922107.0,3.0,2.0,1298.0,616.0,1971.0,0
483,1355,95003,0,100 Carol Way,36.97591,-121.91606000000002,1311055.0,3.0,2.5,1878.0,173.0,1987.0,1
484,1362,95003,0,101 Carol Way,36.97585,-121.91652,1224452.0,4.0,2.5,2086.0,225.0,1957.0,5
485,1363,95003,0,110 Carol Way,36.97636,-121.91677,887785.0,3.0,2.0,1300.0,169.0,1971.0,0
486,1364,95003,0,150 Carol Way,36.99454,-121.92591000000002,1720532.0,3.0,3.0,3397.0,545.0,1981.0,2
487,1367,95003,0,160 Carol Way,37.00067,-121.91798,1470181.0,2.0,3.0,3030.0,619.0,1979.0,1
488,1371,95003,0,170 Carol Way,36.96943,-121.88628,859329.0,3.0,2.0,1593.0,175.0,1975.0,0
489,1372,95003,0,200 Carol Way,36.96954,-121.88577,893293.0,3.0,2.5,1630.0,178.0,1942.0,0
490,1378,95003,0,210 Carol Way,36.9687,-121.88542,795052.0,3.0,2.0,1344.0,223.0,1962.0,3
491,1379,95003,0,215 Carol Way,36.96858,-121.88532,794331.0,3.0,2.0,1288.0,202.0,1963.0,3
492,1380,95003,0,235 Carol Way,36.96886,-121.88502,782754.0,3.0,2.0,1200.0,233.0,1960.0,3
493,1383,95003,0,250 Carol Way,36.96862,-121.88478,782495.0,3.0,2.0,1331.0,479.0,1971.0,3
494,1384,95003,0,255 Carol Way,36.9685,-121.8847,1121363.0,3.0,3.0,1979.0,258.0,1979.0,5
495,1389,95003,0,260 Carol Way,36.96761,-121.88451,795956.0,2.0,2.0,1461.0,435.0,1971.0,3
496,1391,95003,0,265 Carol Way,36.98131,-121.87209,875178.0,3.0,2.0,2026.0,215.0,1981.0,0
497,1395,95003,0,100 Carrera Cir,36.9819,-121.87128,1209083.0,4.0,3.0,2665.0,244.0,1968.0,5
498,1397,95003,0,110 Carrera Cir,36.97566,-121.88245,984110.0,3.0,3.0,1752.0,134.0,1984.0,0
499,1398,95003,0,150 Carrera Cir,36.97695,-121.88061,849005.0,3.0,2.0,1582.0,373.0,1960.0,0
500,1407,95003,0,2816 Casa De Vida Dr,36.97933,-121.87655,865709.0,3.0,2.5,1757.0,404.0,1963.0,0
501,1408,95003,0,2830 Casa De Vida Dr,36.97962,-121.87766,894882.0,3.0,3.0,1897.0,159.0,1963.0,0
502,1411,95003,0,146 Castillo Ct,36.98049,-121.8758,886449.0,2.0,2.5,1687.0,191.0,1974.0,0
503,1417,95003,0,521 Cathedral Dr,36.98461,-121.87023,832009.0,2.0,2.0,1593.0,439.0,1977.0,3
504,1422,95003,0,541 Cathedral Dr,36.95143,-121.87207,732686.0,3.0,2.0,1250.0,416.0,1978.0,3
505,1424,95003,0,626 Cathedral Dr,36.95085,-121.8714,706194.0,2.0,1.5,1440.0,160.0,1981.0,3
506,1427,95003,0,726 Cathedral Dr,36.95075,-121.87178,1192397.0,4.0,2.0,1990.0,142.0,1979.0,5
507,1429,95003,0,760 Cathedral Dr,36.95074,-121.87206,1764026.0,4.0,4.5,2714.0,101.0,2009.0,2
508,1431,95003,0,802 Cathedral Dr,36.95108,-121.87216,922458.0,3.0,2.5,1844.0,139.0,1985.0,0
509,1434,95003,0,225 Center Ave,36.95081,-121.87231,831508.0,3.0,2.5,1844.0,174.0,1981.0,3
510,1435,95003,0,200 Chaparral Dr,36.95121,-121.8721,838726.0,3.0,2.5,1844.0,133.0,1985.0,3
511,1440,95003,0,125 Charman Hill Rd,36.97403,-121.86872,471926.0,2.0,2.0,1235.0,275.0,1999.0,3
512,1441,95003,0,6120 Chateau Ct,36.97396,-121.86859,452855.0,2.0,2.0,1080.0,118.0,2004.0,3
513,1443,95003,0,126 Cherokee Ln,36.97382,-121.86835,516743.0,4.0,2.0,1440.0,215.0,1990.0,3
514,1445,95003,0,175 Cherokee Ln,36.97378,-121.86887,505251.0,2.0,2.0,1344.0,391.0,2017.0,3
515,1447,95003,0,1728 Cheryl Way,36.97392,-121.86915,515496.0,3.0,2.0,1416.0,109.0,2005.0,3
516,1451,95003,0,217 Claudius Dr,36.98533,-121.93282,559661.0,2.0,2.0,1024.0,114.0,1982.0,3
517,1452,95003,0,219 Claudius Dr,36.98531,-121.9317,667760.0,3.0,2.5,1731.0,260.0,1982.0,3
518,1453,95003,0,211 Claus Ct,36.98526,-121.93225,666123.0,3.0,2.5,1430.0,378.0,1988.0,3
519,1454,95003,0,610 Cliff Dr,36.9852,-121.93222,660879.0,3.0,2.5,1430.0,419.0,1989.0,3
520,1455,95003,0,424 Clubhouse Dr,36.98513,-121.93219,654924.0,3.0,2.5,1430.0,395.0,1989.0,3
521,1460,95003,0,515 Clubhouse Dr,36.9852,-121.93181,661389.0,3.0,2.5,1430.0,295.0,1988.0,3
522,1461,95003,0,518 Clubhouse Dr,36.98543,-121.93155,653592.0,2.0,2.0,1495.0,268.0,1982.0,3
523,1462,95003,0,520 Clubhouse Dr,36.98544,-121.93165,664963.0,2.0,1.5,1495.0,237.0,1982.0,3
524,1466,95003,0,524 Clubhouse Dr,36.98551,-121.93227,651449.0,2.0,2.0,1495.0,344.0,1982.0,3
525,1467,95003,0,525 Clubhouse Dr,36.98552,-121.93236,651501.0,2.0,2.0,1495.0,120.0,1982.0,3
526,1470,95003,0,527 Clubhouse Dr,36.98787,-121.93468,766055.0,4.0,1.5,1318.0,144.0,1989.0,3
527,1471,95003,0,529 Clubhouse Dr,36.98772,-121.93469,811352.0,3.0,2.5,1540.0,240.0,1989.0,3
528,1473,95003,0,530 Clubhouse Dr,36.98796,-121.93427,791550.0,3.0,2.5,1406.0,198.0,1989.0,3
529,1475,95003,0,532 Clubhouse Dr,36.98793,-121.93409,849685.0,4.0,2.5,1705.0,174.0,1989.0,0
530,1479,95003,0,533 Clubhouse Dr,36.98788,-121.93374,853074.0,4.0,2.5,1705.0,174.0,1989.0,0
531,1481,95003,0,534 Clubhouse Dr,36.97463,-121.87973,832597.0,3.0,2.0,1700.0,335.0,1981.0,3
532,1482,95003,0,535 Clubhouse Dr,36.97479000000001,-121.87942,1059984.0,3.0,2.0,2386.0,158.0,1979.0,0
533,1484,95003,0,536 Clubhouse Dr,36.9745,-121.87915,1206845.0,3.0,2.5,2551.0,339.0,2004.0,5
534,1485,95003,0,539 Clubhouse Dr,36.97421,-121.87898,1198462.0,3.0,2.5,2536.0,355.0,2004.0,5
535,1490,95003,0,540 Clubhouse Dr,36.97413,-121.87844,1350000.0,4.0,3.0,3603.0,375.0,1996.0,1
536,1491,95003,0,542 Clubhouse Dr,36.97369000000001,-121.87818,1211623.0,4.0,2.5,2738.0,343.0,1991.0,5
537,1492,95003,0,543 Clubhouse Dr,36.97382,-121.87716,1170909.0,3.0,2.5,2481.0,119.0,1990.0,5
538,1493,95003,0,544 Clubhouse Dr,36.97364,-121.87666000000002,1353204.0,4.0,3.5,2383.0,151.0,1997.0,1
539,1495,95003,0,545 Clubhouse Dr,36.9898,-121.91222,1142919.0,3.0,2.0,2309.0,161.0,1963.0,5
540,1498,95003,0,546 Clubhouse Dr,36.99358,-121.9152,969303.0,3.0,2.0,1820.0,327.0,1963.0,0
541,1499,95003,0,547 Clubhouse Dr,36.99324,-121.9147,983570.0,3.0,2.0,1844.0,412.0,1964.0,0
542,1501,95003,0,548 Clubhouse Dr,36.99409,-121.91288,1034045.0,4.0,2.0,1931.0,378.0,1977.0,0
543,1506,95003,0,549 Clubhouse Dr,36.99239,-121.91264,768930.0,3.0,2.0,1278.0,485.0,1962.0,3
544,1508,95003,0,567 Clubhouse Dr,36.96708,-121.89436,992148.0,3.0,2.0,1360.0,195.0,1964.0,0
545,1510,95003,0,601 Clubhouse Dr,36.96517,-121.8807,884541.0,3.0,2.0,1319.0,182.0,1958.0,0
546,1514,95003,0,603 Clubhouse Dr,36.98310479999999,-121.91516509999998,390000.0,3.0,2.0,1187.0,329.0,1998.0,3
547,1522,95003,0,607 Clubhouse Dr,37.00015,-121.85735,1158561.0,3.0,2.5,2383.0,147.0,1980.0,5
548,1525,95003,0,609 Clubhouse Dr,36.97704,-121.87463,858022.0,2.0,1.5,1711.0,120.0,1971.0,0
549,1534,95003,0,611 Clubhouse Dr,36.96755,-121.88344,1000963.0,4.0,2.0,1882.0,128.0,1962.0,0
550,1539,95003,0,613 Clubhouse Dr,36.9673552,-121.883786,824056.0,3.0,2.0,1517.0,171.0,1986.0,3
551,1543,95003,0,617 Clubhouse Dr,36.96691,-121.88425,884514.0,3.0,2.0,1726.0,359.0,1977.0,0
552,1546,95003,0,619 Clubhouse Dr,36.96674,-121.8847,1216887.0,3.0,3.0,2042.0,404.0,1962.0,5
553,1550,95003,0,621 Clubhouse Dr,36.96732,-121.88322,822653.0,2.0,2.0,1308.0,201.0,1940.0,3
554,1566,95003,0,623 Clubhouse Dr,36.9717,-121.88261,815296.0,3.0,2.5,1352.0,133.0,1978.0,3
555,1568,95003,0,627 Clubhouse Dr,36.97135,-121.88188,1059916.0,4.0,2.0,2464.0,253.0,1974.0,0
556,1569,95003,0,667 Clubhouse Dr,36.9711,-121.88185,801085.0,3.0,2.5,1351.0,148.0,1974.0,3
557,1570,95003,0,668 Clubhouse Dr,36.97079,-121.88201,701662.0,2.0,1.5,1200.0,366.0,1975.0,3
558,1571,95003,0,669 Clubhouse Dr,36.97065,-121.88213,740914.0,2.0,2.0,1200.0,494.0,1974.0,3
559,1575,95003,0,670 Clubhouse Dr,36.97042,-121.88135,1022438.0,3.0,2.5,2568.0,135.0,1967.0,0
560,1576,95003,0,671 Clubhouse Dr,36.97032,-121.88113,809002.0,2.0,2.0,1680.0,262.0,1968.0,3
561,1577,95003,0,674 Clubhouse Dr,36.96982,-121.88115,1216870.0,4.0,2.5,2356.0,278.0,1966.0,5
562,1578,95003,0,676 Clubhouse Dr,36.96976,-121.88063,905123.0,3.0,2.5,1840.0,370.0,1985.0,0
563,1582,95003,0,684 Clubhouse Dr,36.96961,-121.87943,867214.0,3.0,2.5,1585.0,341.0,1993.0,0
564,1584,95003,0,688 Clubhouse Dr,36.96918,-121.87881000000002,1266166.0,2.0,2.0,2235.0,163.0,1987.0,5
565,1585,95003,0,702 Clubhouse Dr,36.96937,-121.87855,905001.0,2.0,2.0,1843.0,342.0,1978.0,0
566,1591,95003,0,703 Clubhouse Dr,36.9683,-121.87749,955998.0,3.0,2.5,1904.0,125.0,1978.0,0
567,1592,95003,0,704 Clubhouse Dr,36.96814000000001,-121.87752,742954.0,2.0,2.0,1372.0,199.0,1971.0,3
568,1610,95003,0,706 Clubhouse Dr,36.96807,-121.87375,1180896.0,6.0,3.0,2616.0,183.0,1968.0,5
569,1611,95003,0,707 Clubhouse Dr,36.96759,-121.87377,721968.0,3.0,1.5,1344.0,401.0,1984.0,3
570,1630,95003,0,711 Clubhouse Dr,36.97806,-121.8983,987195.0,3.0,2.5,2056.0,154.0,1993.0,0
571,1631,95003,0,715 Clubhouse Dr,36.97787,-121.89813999999998,1937194.0,4.0,3.5,2659.0,147.0,1994.0,2
572,1633,95003,0,716 Clubhouse Dr,36.97837,-121.89865,850139.0,3.0,2.0,1470.0,153.0,1988.0,0
573,1634,95003,0,717 Clubhouse Dr,36.97815,-121.89878,853002.0,3.0,2.0,1470.0,221.0,1988.0,0
574,1635,95003,0,721 Clubhouse Dr,36.96412,-121.88743,1463115.0,3.0,3.0,2705.0,316.0,1983.0,1
575,1636,95003,0,723 Clubhouse Dr,36.96414,-121.88823,1020551.0,3.0,2.0,1695.0,198.0,1986.0,0
576,1640,95003,0,724 Clubhouse Dr,36.96426,-121.88897,947308.0,3.0,2.0,1547.0,246.0,1975.0,0
577,1646,95003,0,725 Clubhouse Dr,36.96509,-121.88894,1191220.0,3.0,2.0,1920.0,404.0,2005.0,5
578,1647,95003,0,726 Clubhouse Dr,36.96519,-121.88837,1138190.0,3.0,2.0,2061.0,328.0,1978.0,5
579,1649,95003,0,727 Clubhouse Dr,36.96537,-121.88899,1100352.0,3.0,2.0,1812.0,147.0,1974.0,5
580,1653,95003,0,728 Clubhouse Dr,36.96578,-121.88904,943503.0,3.0,2.0,1264.0,204.0,1963.0,0
581,1654,95003,0,729 Clubhouse Dr,36.96587,-121.88848,989771.0,3.0,2.5,1714.0,321.0,1973.0,0
582,1659,95003,0,732 Clubhouse Dr,36.96651,-121.88902,896368.0,3.0,2.0,1224.0,421.0,1960.0,0
583,1660,95003,0,733 Clubhouse Dr,36.96655,-121.88851,1192674.0,3.0,2.0,2224.0,144.0,1976.0,5
584,1661,95003,0,734 Clubhouse Dr,36.96674,-121.88853,915330.0,3.0,2.0,1718.0,175.0,1976.0,0
585,1662,95003,0,735 Clubhouse Dr,36.96683,-121.88892,903952.0,3.0,2.0,1625.0,362.0,1971.0,0
586,1664,95003,0,736 Clubhouse Dr,36.96712,-121.88841,1333189.0,4.0,4.0,2475.0,158.0,1987.0,1
587,1666,95003,0,737 Clubhouse Dr,36.96746,-121.88878,892629.0,3.0,2.0,1405.0,552.0,1974.0,0
588,1667,95003,0,739 Clubhouse Dr,36.96878,-121.88776,1061599.0,3.0,2.5,2025.0,400.0,1961.0,0
589,1670,95003,0,741 Clubhouse Dr,36.96916,-121.88754,1239537.0,4.0,2.5,2885.0,163.0,1978.0,5
590,1673,95003,0,820 Clubhouse Dr,36.9695,-121.8874,815610.0,2.0,2.0,1150.0,677.0,1967.0,3
591,1675,95003,0,821 Clubhouse Dr,36.96973,-121.88718,830923.0,2.0,2.0,1447.0,236.0,1971.0,3
592,1677,95003,0,825 Clubhouse Dr,36.96993,-121.88689,932815.0,4.0,2.0,1650.0,333.0,1961.0,0
593,1679,95003,0,840 Clubhouse Dr,36.97009,-121.88635,828078.0,3.0,2.0,1496.0,157.0,1964.0,3
594,1680,95003,0,850 Clubhouse Dr,36.96983,-121.88606,865120.0,3.0,2.0,1598.0,250.0,1963.0,0
595,1687,95003,0,870 Clubhouse Dr,36.98386,-121.91674,662782.0,2.0,2.5,1300.0,361.0,1985.0,3
596,1688,95003,0,881 Clubhouse Dr,36.98387,-121.91679,661475.0,2.0,2.5,1300.0,173.0,1986.0,3
597,1690,95003,0,900 Clubhouse Dr,36.98388,-121.91703,650315.0,3.0,1.5,1499.0,322.0,1985.0,3
598,1691,95003,0,920 Clubhouse Dr,36.98425,-121.91698999999998,650221.0,3.0,2.0,1499.0,139.0,1985.0,3
599,1696,95003,0,921 Clubhouse Dr,36.98426,-121.91719,602477.0,2.0,1.5,1240.0,122.0,1987.0,3
600,1699,95003,0,950 Clubhouse Dr,36.98427,-121.9173,657609.0,2.0,2.5,1280.0,272.0,1985.0,3
601,1711,95003,0,951 Clubhouse Dr,36.98454,-121.91673,573906.0,3.0,2.0,1084.0,268.0,2006.0,3
602,1712,95003,0,960 Clubhouse Dr,36.9697,-121.90531,944541.0,3.0,2.0,1364.0,375.0,1970.0,0
603,1713,95003,0,970 Clubhouse Dr,36.96969,-121.90442,869240.0,2.0,2.5,1225.0,204.0,1983.0,0
604,1716,95003,0,975 Clubhouse Dr,36.98502,-121.91345,795048.0,2.0,2.0,1257.0,278.0,1950.0,3
605,1717,95003,0,980 Clubhouse Dr,36.98662,-121.87743,1972114.0,4.0,2.5,3949.0,296.0,1988.0,2
606,1719,95003,0,981 Clubhouse Dr,36.98562,-121.8763,1262226.0,3.0,2.0,2088.0,397.0,1987.0,5
607,1724,95003,0,1000 Clubhouse Dr,36.97209,-121.89862,1794354.0,3.0,3.0,2729.0,699.0,1935.0,2
608,1725,95003,0,1001 Clubhouse Dr,36.97163,-121.89795,1176422.0,2.0,2.0,1872.0,321.0,1964.0,5
609,1726,95003,0,1010 Clubhouse Dr,36.97168,-121.89845,1883955.0,3.0,3.0,3134.0,239.0,2017.0,2
610,1731,95003,0,1015 Clubhouse Dr,36.97079,-121.89781,1001606.0,4.0,2.0,1525.0,357.0,1969.0,0
611,1732,95003,0,1030 Clubhouse Dr,36.97076,-121.89834,1219940.0,3.0,3.0,1679.0,261.0,1932.0,5
612,1733,95003,0,1031 Clubhouse Dr,36.97121,-121.89785,1013189.0,3.0,2.0,1492.0,184.0,1964.0,0
613,1737,95003,0,1040 Clubhouse Dr,36.97008,-121.89736,892489.0,3.0,2.0,1237.0,493.0,1965.0,0
614,1745,95003,0,1041 Clubhouse Dr,36.9690049,-121.8967754,997010.0,3.0,2.0,1566.0,145.0,1962.0,0
615,1748,95003,0,1051 Clubhouse Dr,36.96909,-121.89671,1016630.0,2.0,2.0,1592.0,367.0,1964.0,0
616,1749,95003,0,1060 Clubhouse Dr,36.9684,-121.89703,1240804.0,4.0,3.0,2207.0,193.0,1997.0,5
617,1750,95003,0,1159 Clubhouse Dr,36.96896,-121.89663,948465.0,3.0,2.0,1288.0,186.0,1943.0,0
618,1753,95003,0,1175 Clubhouse Dr,36.96858,-121.89656,1045746.0,3.0,2.0,1632.0,349.0,1957.0,0
619,1755,95003,0,1191 Clubhouse Dr,36.96772,-121.89649,1007285.0,3.0,2.0,1368.0,175.0,1960.0,0
620,1756,95003,0,1205 Clubhouse Dr,36.96758,-121.89649,1386184.0,2.0,3.0,1666.0,315.0,1960.0,1
621,1758,95003,0,1271 Clubhouse Dr,36.9797,-121.90202,1202333.0,3.0,2.5,2677.0,306.0,2007.0,5
622,1759,95003,0,1275 Clubhouse Dr,36.97947,-121.90209,1230215.0,3.0,2.5,2810.0,391.0,2007.0,5
623,1767,95003,0,1279 Clubhouse Dr,36.98119000000001,-121.90205,887625.0,3.0,1.5,1655.0,180.0,1981.0,0
624,1769,95003,0,1283 Clubhouse Dr,36.9802,-121.90226,1061897.0,3.0,2.5,2328.0,158.0,1991.0,0
625,1770,95003,0,1287 Clubhouse Dr,36.98654000000001,-121.86062,754174.0,3.0,2.0,1568.0,614.0,2009.0,3
626,1771,95003,0,1291 Clubhouse Dr,36.98827,-121.86081,1425232.0,4.0,2.5,3449.0,128.0,1976.0,1
627,1776,95003,0,1295 Clubhouse Dr,36.99075,-121.85863,1276192.0,5.0,3.0,2860.0,255.0,1982.0,5
628,1778,95003,0,1299 Clubhouse Dr,36.99118,-121.85833999999998,1413494.0,4.0,4.5,3169.0,303.0,1978.0,1
629,1779,95003,0,1327 Clubhouse Dr,36.99153,-121.85782,1093344.0,3.0,3.0,2508.0,289.0,1976.0,5
630,1781,95003,0,1330 Clubhouse Dr,36.99004,-121.93498,889532.0,4.0,2.0,1701.0,220.0,1997.0,0
631,1782,95003,0,140 Coates Dr,36.99051,-121.9348,1250694.0,4.0,3.0,2504.0,351.0,1982.0,5
632,1783,95003,0,143 Coates Dr,36.99015,-121.93466,962510.0,4.0,2.5,1925.0,314.0,1998.0,0
633,1786,95003,0,149 Coates Dr,36.99091,-121.93457,1250393.0,5.0,3.0,2800.0,101.0,1976.0,5
634,1789,95003,0,151 Coates Dr,36.99171,-121.93374,936398.0,3.0,2.5,1831.0,142.0,1981.0,0
635,1790,95003,0,304 Coates Dr,36.99261,-121.93366,957101.0,4.0,3.0,2018.0,382.0,1983.0,0
636,1797,95003,0,306 Coates Dr,36.9973,-121.85925,747565.0,3.0,2.0,1259.0,377.0,1972.0,3
637,1799,95003,0,311 Coates Dr,37.00062,-121.8455,1430254.0,4.0,2.5,3606.0,403.0,1989.0,1
638,1801,95003,0,312 Coates Dr,37.00135,-121.84484,2248450.0,4.0,4.0,4947.0,399.0,2000.0,2
639,1804,95003,0,314 Coates Dr,36.99966,-121.84951,1248005.0,3.0,3.0,2690.0,316.0,1988.0,5
640,1807,95003,0,316 Coates Dr,37.00185,-121.84669,1868582.0,4.0,4.0,4527.0,398.0,1990.0,2
641,1809,95003,0,317 Coates Dr,37.00394,-121.84629,1401839.0,3.0,2.5,3324.0,233.0,1989.0,1
642,1810,95003,0,318 Coates Dr,37.0042,-121.8476,2144983.0,5.0,4.0,5144.0,105.0,2004.0,2
643,1812,95003,0,320 Coates Dr,37.00462,-121.84563,2271861.0,5.0,5.0,6209.0,159.0,1989.0,2
644,1814,95003,0,325 Coates Dr,36.97236,-121.89397,1022412.0,3.0,2.0,1852.0,197.0,1974.0,0
645,1816,95003,0,329 Coates Dr,36.97215,-121.89347,1000445.0,3.0,2.0,1788.0,355.0,1976.0,0
646,1817,95003,0,331 Coates Dr,36.97152,-121.89338,1067645.0,4.0,2.0,2126.0,139.0,1975.0,5
647,1818,95003,0,333 Coates Dr,36.97129,-121.89337,971505.0,3.0,2.0,1564.0,178.0,1975.0,0
648,1822,95003,0,336 Coates Dr,36.99314,-121.93313,2013816.0,4.0,3.0,5123.0,133.0,2012.0,2
649,1823,95003,0,338 Coates Dr,36.99419,-121.93238,1471757.0,4.0,3.5,2626.0,308.0,2005.0,1
650,1825,95003,0,339 Coates Dr,36.98783,-121.9178,1091217.0,4.0,2.5,2282.0,274.0,1976.0,5
651,1827,95003,0,341 Coates Dr,36.98797,-121.9171,2092420.0,5.0,3.5,4666.0,285.0,2015.0,2
652,1828,95003,0,342 Coates Dr,36.988,-121.91758,1278314.0,2.0,2.5,2630.0,257.0,1972.0,5
653,1831,95003,0,345 Coates Dr,36.98835,-121.91641,1184813.0,3.0,3.0,2631.0,454.0,1964.0,5
654,1836,95003,0,347 Coates Dr,36.9875,-121.91582,1103549.0,3.0,2.0,2235.0,271.0,1957.0,5
655,1842,95003,0,348 Coates Dr,36.98674000000001,-121.9144,1474324.0,4.0,3.0,3384.0,315.0,1940.0,1
656,1844,95003,0,349 Coates Dr,36.98647,-121.9138,1036673.0,3.0,2.0,1917.0,631.0,1979.0,0
657,1846,95003,0,351 Coates Dr,36.98642,-121.91257,1128047.0,4.0,3.0,2498.0,305.0,1986.0,5
658,1847,95003,0,357 Coates Dr,36.98653,-121.91199,1230479.0,3.0,2.5,2499.0,353.0,1979.0,5
659,1849,95003,0,403 Coates Dr,36.98582,-121.91225,798842.0,3.0,2.0,1310.0,523.0,1955.0,3
660,1851,95003,0,406 Coates Dr,36.98573,-121.91111,1096711.0,3.0,1.5,1936.0,232.0,1950.0,5
661,1854,95003,0,407 Coates Dr,36.98593,-121.91082,1155471.0,3.0,2.0,2078.0,111.0,1949.0,5
662,1856,95003,0,408 Coates Dr,36.98541,-121.91051000000002,1112906.0,3.0,2.5,2062.0,138.0,1980.0,5
663,1866,95003,0,409 Coates Dr,36.98335,-121.90851,988625.0,2.0,3.0,2193.0,148.0,1964.0,0
664,1868,95003,0,410 Coates Dr,37.00279000000001,-121.90842,1409038.0,3.0,2.0,2453.0,205.0,1977.0,1
665,1881,95003,0,415 Coates Dr,36.97554,-121.91838,1384758.0,4.0,2.0,2353.0,280.0,1966.0,1
666,1887,95003,0,419 Coates Dr,36.97693,-121.91938,913561.0,3.0,2.0,1080.0,200.0,1963.0,0
667,1891,95003,0,420 Coates Dr,36.97661,-121.9201,1022070.0,3.0,2.0,1708.0,423.0,1974.0,0
668,1892,95003,0,421 Coates Dr,36.97705,-121.9203,1064035.0,2.0,2.0,1663.0,114.0,1950.0,0
669,1895,95003,0,429 Coates Dr,36.97672,-121.92045,1059009.0,3.0,2.5,1606.0,414.0,1978.0,0
670,1899,95003,0,431 Coates Dr,36.977,-121.92088,1220454.0,3.0,2.5,1943.0,199.0,1988.0,5
671,1901,95003,0,433 Coates Dr,36.97736,-121.9215,1251414.0,3.0,2.5,2142.0,180.0,2003.0,5
672,1915,95003,0,437 Coates Dr,36.9827,-121.91725,796966.0,4.0,2.0,1305.0,268.0,1963.0,3
673,1918,95003,0,6240 Cobblestone Ct,36.96496,-121.89306,999091.0,2.0,1.5,1215.0,444.0,1977.0,0
674,1919,95003,0,6241 Cobblestone Ct,36.96464,-121.89274,1171212.0,3.0,2.0,1493.0,435.0,1947.0,5
675,1920,95003,0,6242 Cobblestone Ct,36.96497,-121.8923,1151271.0,3.0,2.0,1814.0,193.0,1980.0,5
