,Unnamed: 0,Zip Code,City,Street,Lat,Lon,TruliaEst,Beds,Baths,Sqft,Price_Per_Sqft,YearBuilt,Cluster
556,1861,95060,1,108 Clark Ave,36.9801853,-122.0430144,839977,3,2,1332,214,1953,2
557,1862,95060,1,149 Clay St,36.9803135,-122.0435916,1271587,3,2,2325,367,1953,5
558,1864,95060,1,153 Clay St,36.9807395,-122.0436804,1225981,3,2,1789,302,1952,5
559,1866,95060,1,160 Clay St,37.0105904,-122.0298932,1109971,2,2.5,1628,288,1965,0
560,1868,95060,1,121 Cleveland Ave,37.011384,-122.0305149,2230085,4,4.5,4801,224,1967,1
561,1869,95060,1,214 Cleveland Ave,37.0111671,-122.029982,908375,3,2,1527,472,1973,2
562,1870,95060,1,308 Cleveland Ave,36.9900282,-122.0202098,922325,3,2,1579,263,1938,2
563,1874,95060,1,316 Cleveland Ave,36.9898112,-122.0189021,909675,2,2,1518,201,1977,2
564,1878,95060,1,320 Cleveland Ave,36.9670245,-122.0202122,1699195,7,4,2964,243,1965,3
565,1879,95060,1,327 Cleveland Ave,36.9601612,-122.0272288,1387036,3,2,1500,325,1952,5
566,1886,95060,1,409 Cleveland Ave,36.956045,-122.0281169,2186657,4,2.5,2552,372,2006,1
567,1894,95060,1,412 Cleveland Ave,36.9599645,-122.0276951,1365458,2,1.5,1598,469,1967,5
568,1896,95060,1,421 Cleveland Ave,36.9601612,-122.0272288,1387036,3,2,1500,325,1952,5
569,1898,95060,1,315 Cliff St,36.9604173,-122.0276951,1584228,3,2,2002,199,1908,3
570,1903,95060,1,412 Cliff St,36.979753,-122.0461446,1804908,3,3,3791,448,1984,3
571,1904,95060,1,420 Cliff St,36.9799405,-122.0462112,1594687,4,2.5,4024,174,1982,3
572,1905,95060,1,422 Cliff St,36.9801244,-122.0464776,1256847,4,2.5,2124,380,1983,5
573,1908,95060,1,504 Cliff St,36.980305,-122.04752,846841,3,2.5,1726,345,1983,2
574,1911,95060,1,514 Cliff St #B,36.980659,-122.047932,899578,3,2.5,2176,123,1983,2
575,1913,95060,1,514 Cliff St #D,36.9813505,-122.0475432,906123,3,2.5,2000,222,1981,2
576,1914,95060,1,3 Clubhouse Rd,36.981194,-122.047464,832691,3,2.5,1756,470,1981,2
577,1922,95060,1,5 Clubhouse Rd,36.9718528,-122.0312032,869293,3,2,1525,410,1900,2
578,1925,95060,1,9 Clubhouse Rd,36.9714308,-122.0316028,1090341,5,2.5,2366,226,1910,0
579,1928,95060,1,11 Clubhouse Rd,36.9756831,-122.0587312,1854048,3,3,3324,206,1995,3
580,1931,95060,1,26 Clubhouse Rd,36.9761264,-122.0592639,1515004,4,3,2609,186,1994,5
581,1934,95060,1,28 Clubhouse Rd,36.9756556,-122.0595746,2158577,4,3.5,4141,314,1991,1
582,1936,95060,1,30 Clubhouse Rd,36.9756643,-122.0597966,2118466,2,3,4203,309,1962,1
583,1939,95060,1,34 Clubhouse Rd,36.9747819,-122.0320025,910116,4,2.5,1556,231,1900,2
584,1945,95060,1,105 Coalinga Way,36.9748366,-122.0329079,878608,4,2,1704,141,1915,2
585,1947,95060,1,119 Coalinga Way,36.9781907,-122.0379772,1665683,3,3,2834,127,1963,3
586,1950,95060,1,122 Coalinga Way,36.9654132,-122.0492304,1085768,3,2,1710,164,1968,0
587,1951,95060,1,123 Coalinga Way,36.9651815,-122.0487389,1387032,2,2,3392,236,1977,5
588,1952,95060,1,3050 Coast Rd,36.9651358,-122.0492748,1096449,3,2,1710,263,1955,0
589,1954,95060,1,5403 Coast Rd,36.9647735,-122.0498519,1055427,3,2,1539,367,1970,0
590,1956,95060,1,5405 Coast Rd,36.9646052,-122.0494079,944449,2,2,1269,298,1956,2
591,1962,95060,1,5510 Coast Rd,36.9990844,-122.0307813,811745,3,2,1360,202,1964,2
592,1963,95060,1,340 Cold Spring Ct,36.9987484,-122.0305815,819352,3,2,1360,360,1964,2
593,1966,95060,1,112 Coloma St,36.9644819,-122.022831,928595,3,2.5,1803,666,2000,2
594,1968,95060,1,120 Coloma St,36.964648,-122.0228607,941333,3,2.5,1456,752,2000,2
595,1969,95060,1,130 Coloma St,36.964658,-122.023013,831289,3,2.5,1456,612,2000,2
596,1971,95060,1,111 Colorado St,36.964588,-122.023233,907304,3,2.5,1928,519,2000,2
597,1986,95060,1,114 Colorado St,36.973704,-122.044746,1304679,3,2,1808,434,1940,5
598,1991,95060,1,117 Colorado St,36.9742315,-122.0455008,1143996,4,2.5,1730,293,1957,0
599,1992,95060,1,118 Colorado St,36.9744056,-122.0456118,1211667,4,2,1750,160,1960,5
600,1996,95060,1,300 Columbia St,36.9752494,-122.0462556,1239048,3,2,1754,313,1957,5
601,1997,95060,1,307 Columbia St,36.9754745,-122.0463222,1276921,3,2,1786,454,1956,5
602,1998,95060,1,312 Columbia St,36.9757995,-122.0464332,1355325,3,2,2573,240,1957,5
603,2015,95060,1,319 Columbia St,36.969926,-122.02845,1106168,5,2,1842,216,1898,0
604,2019,95060,1,332 Columbia St,37.0569321,-122.1180702,836010,2,2,1736,161,1973,2
605,2022,95060,1,408 Columbia St,36.9695645,-122.0527378,993280,3,2,1427,198,1978,0
606,2024,95060,1,409 Columbia St,36.9752222,-122.0549354,1348786,3,3,2317,410,1998,5
607,2025,95060,1,415 Columbia St,36.9744047,-122.0595635,998919,3,2,1691,373,1967,0
608,2026,95060,1,420 Columbia St,36.950312,-122.0482536,1958302,3,2,2125,296,1978,3
609,2029,95060,1,426 Columbia St,36.9634492,-122.0464776,999415,3,2.5,1444,364,1990,0
610,2037,95060,1,432 Columbia St,37.0222926,-122.0348666,1314814,4,3,2608,286,1970,5
611,2039,95060,1,511 Columbia St,36.9657503,-122.0561674,1120874,3,2.5,1811,159,1996,0
612,2043,95060,1,516 Columbia St,36.9546093,-122.0325797,1390520,2,2,1679,339,1959,5
613,2044,95060,1,520 Columbia St,36.9566716,-122.0326241,1861751,3,3,3188,168,1985,3
614,2048,95060,1,522 Columbia St,36.9700707,-122.0525602,985769,3,2,1459,464,1969,0
615,2049,95060,1,526 Columbia St,36.9760088,-122.054041,396677,2,2,880,395,1992,4
616,2050,95060,1,607 Columbia St,36.9763013,-122.054139,401169,2,2,880,330,1992,4
617,2052,95060,1,609 Columbia St,36.9764203,-122.0561563,893326,2,4.5,1144,267,1997,2
618,2055,95060,1,616 Columbia St,36.9728942,-122.0528931,1232722,3,2,2070,152,1966,5
619,2056,95060,1,620 Columbia St,36.9732264,-122.0531424,1168737,2,2,1845,163,1969,0
620,2057,95060,1,629 Columbia St,36.9728152,-122.0530929,1000063,3,2,1620,491,1966,0
621,2058,95060,1,630 Columbia St,36.9727862,-122.0533149,1058084,3,2.5,1731,251,1966,0
622,2063,95060,1,633 Columbia St,36.9726733,-122.0544736,976789,3,2,1459,391,1969,0
623,2064,95060,1,634 Columbia St,36.973,-122.0547356,1311426,4,3,2048,187,1965,5
624,2066,95060,1,701 Columbia St,36.972971,-122.0549576,987002,3,2,1561,375,1967,0
625,2067,95060,1,705 Columbia St,36.9728751,-122.0554015,1282481,4,2.5,2005,304,1970,5
626,2069,95060,1,707 Columbia St,36.972369,-122.0555791,1278643,3,2.5,2093,373,1965,5
627,2070,95060,1,711 Columbia St,36.9727232,-122.0558122,1758716,5,3.5,3088,126,1980,3
628,2071,95060,1,720 Columbia St,36.9724774,-122.0558455,1521159,4,3,2781,254,1978,5
629,2073,95060,1,724 Columbia St,37.0621176,-122.1470265,881340,3,2,1864,494,1990,2
630,2075,95060,1,808 Columbia St,37.0271014,-122.0273398,1259911,3,3,2420,167,1961,5
631,2078,95060,1,815 Columbia St,37.0302872,-122.0283122,1938991,4,4,4146,312,1949,3
632,2081,95060,1,821 Columbia St,37.0156951,-122.0326686,1508725,4,3,3256,415,2016,5
633,2083,95060,1,822 Columbia St,37.0167105,-122.0321135,1145815,3,2,2343,354,1968,0
634,2084,95060,1,903 Columbia St,37.0170782,-122.0326463,1694875,5,3.5,3769,127,1966,3
635,2085,95060,1,904 Columbia St,37.0173138,-122.0321135,1112166,3,2,2084,380,1965,0
636,2086,95060,1,907 Columbia St,37.0173264,-122.032824,1010257,4,2,1885,392,1965,0
637,2088,95060,1,911 Columbia St,37.0178162,-122.0321357,1384524,4,3,2581,308,1967,5
638,2091,95060,1,917 Columbia St,37.0183174,-122.0322245,1102598,3,2,1720,398,1964,0
639,2093,95060,1,920 Columbia St,37.0191839,-122.0329794,940305,2,2,1630,537,1964,2
640,2095,95060,1,921 Columbia St,37.0195193,-122.0324909,975883,3,2,1590,233,1964,0
641,2099,95060,1,923 Columbia St,37.000769,-122.02812,1117654,3,2,2326,299,1960,0
642,2100,95060,1,1005 Columbia St,37.0010297,-122.0288275,1072797,4,3,2093,308,1960,0
643,2104,95060,1,1016 Columbia St,37.0017672,-122.0290717,1269203,4,3,2530,271,1960,5
644,2108,95060,1,8 Comstock Ln,37.0029989,-122.0298044,2105245,5,3.5,3714,242,1972,1
645,2110,95060,1,12 Comstock Ln,37.0037214,-122.0294713,1867192,4,3.5,2617,166,1972,3
646,2111,95060,1,64 Comstock Ln,37.0035223,-122.0300708,896901,3,2,1443,667,1960,2
647,2112,95060,1,106 Comstock Ln,37.0037973,-122.0301596,1027368,4,2,1874,227,1962,0
648,2118,95060,1,240 Comstock Ln,36.9699841,-122.0170813,877711,4,2,1614,214,1975,2
649,2119,95060,1,15 Concepcion Way,36.9702726,-122.0171257,1195707,4,2,1848,111,1900,0
650,2121,95060,1,19 Concepcion Way,36.9705547,-122.0168148,703971,2,1.5,994,170,1991,4
651,2124,95060,1,75 Conifer Ln,36.9718437,-122.0179251,1422970,4,4,2312,203,1979,5
652,2130,95060,1,80 Conifer Ln,36.972551,-122.018464,554365,2,1.5,1066,310,1979,4
653,2131,95060,1,138 Conifer Ln,36.9729338,-122.0174366,793374,2,1.5,1168,685,1947,2
654,2142,95060,1,225 Conifer Ln,36.9868552,-122.0251845,689805,3,2.5,1536,279,1995,4
655,2144,95060,1,281 Conifer Ln,36.9870755,-122.0253865,661785,2,2.5,1478,183,1995,4
656,2148,95060,1,290 Conifer Ln,36.9891814,-122.0265516,819483,4,2,1270,204,1900,2
657,2159,95060,1,299 Conifer Ln,36.9975157,-122.0320469,1176703,3,2,2094,193,1975,0
658,2163,95060,1,325 Conifer Ln,36.9949699,-122.0280947,943191,3,2,1616,277,1971,2
659,2165,95060,1,375 Conifer Ln,36.9951474,-122.0280059,933968,3,2,1637,219,1972,2
660,2168,95060,1,400 Conifer Ln,36.996063,-122.0274083,1349209,3,3,2414,294,1970,5
661,2171,95060,1,420 Conifer Ln,37.0049103,-122.0110856,1411328,4,2.5,2685,209,1978,5
662,2175,95060,1,116 Continental St,36.9661933,-122.042748,901683,2,2,1001,219,1920,2
663,2187,95060,1,120 Continental St,37.0120202,-122.0286498,1675356,4,2.5,3313,253,1990,3
664,2192,95060,1,124 Continental St,36.973419,-122.051183,684205,3,1.5,1246,216,1978,4
665,2201,95060,1,207 Continental St,36.9552799,-122.0287377,1988649,3,3.5,2548,383,1999,1
666,2202,95060,1,316 Continental St,36.9554753,-122.0287525,2175367,3,2.5,2743,372,1999,1
667,2203,95060,1,320 Continental St,36.9555651,-122.029205,1849486,2,2,2092,664,2003,3
668,2207,95060,1,324 Continental St,36.9561113,-122.0286498,2236415,3,2.5,2673,299,1999,1
669,2209,95060,1,412 Continental St,37.0128449,-122.0303595,1071955,4,3,2218,104,1966,0
670,2210,95060,1,421 Continental St,37.0124457,-122.0301818,916053,3,3,1376,159,1972,2
671,2212,95060,1,429 Continental St,37.0126901,-122.029871,1098728,3,3,1904,173,1966,0
672,2213,95060,1,433 Continental St,37.042717,-122.149693,850482,2,2.5,1689,219,1960,2
673,2221,95060,1,170 Corday Ln,37.0531339,-122.1532721,1204469,3,2.5,2607,160,1978,0
674,2224,95060,1,180 Corday Ln,37.05413,-122.152642,739311,2,2,1323,238,1981,4
675,2226,95060,1,33 Cottini Way,37.0546926,-122.1531612,782546,3,2,1710,168,1978,2
676,2228,95060,1,77 Cottini Way,37.056563,-122.150491,657373,3,2,1344,446,1963,4
677,2230,95060,1,100 Cottini Way,37.0576339,-122.1516531,728809,2,2,1180,563,1948,4
678,2232,95060,1,185 Cottini Way,37.057835,-122.150231,1002851,2,2,2310,162,1985,0
679,2234,95060,1,186 Cottini Way,37.058357,-122.150702,930823,3,2,2069,186,1980,2
680,2237,95060,1,190 Cottini Way,37.061602,-122.1496127,961506,3,2.5,2051,177,1989,2
681,2239,95060,1,255 Cottini Way,37.0627414,-122.1484594,952908,3,2.5,1976,202,1990,2
682,2241,95060,1,120 Coulson Ave,37.0643864,-122.1445115,1160292,4,3,2554,272,1979,0
683,2242,95060,1,124 Coulson Ave,37.064582,-122.143922,970720,2,3,2332,210,1973,0
684,2247,95060,1,125 Coulson Ave,37.067817,-122.145382,1196237,3,3,2472,242,1978,0
685,2249,95060,1,128 Coulson Ave,37.0680218,-122.1427926,774523,3,1.5,1560,360,1950,2
686,2251,95060,0,129 Coulson Ave,37.0717678,-122.1440285,981133,2,2.5,1920,513,2003,0
687,2253,95060,1,133 Coulson Ave,37.0738196,-122.1428258,1199070,5,2.5,2920,193,1923,0
688,2259,95060,1,134 Coulson Ave,37.080876,-122.139217,866275,3,2,1836,163,1975,2
689,2260,95060,1,212 Coulson Ave,37.079399,-122.138403,779501,3,2,1520,382,1984,2
690,2264,95060,0,213 Coulson Ave,37.0439287,-122.1164728,1122167,3,2.5,2172,327,1978,0
691,2267,95060,1,217 Coulson Ave,36.9739054,-122.0317804,1314595,3,1.5,2426,124,1918,5
692,2268,95060,0,220 Coulson Ave,37.044978,-122.1099399,992973,3,3,1996,589,1976,0
693,2270,95060,0,232 Coulson Ave,37.0438973,-122.1114588,1192685,3,2,2374,151,1975,0
694,2271,95060,0,236 Coulson Ave,37.0438944,-122.1122797,941796,3,2,2004,266,1977,2
695,2274,95060,0,303 Coulson Ave,37.0427835,-122.1172715,966236,3,2,2001,136,1977,2
696,2277,95060,1,311 Coulson Ave,36.9564709,-122.0340451,1666181,4,2,2735,338,1952,3
697,2278,95060,1,318 Coulson Ave,36.9568349,-122.0340895,1848649,3,2.5,2424,192,2003,3
698,2281,95060,1,31 Country Estates Dr,36.9564239,-122.0345779,1328366,4,2,1457,463,1948,5
699,2297,95060,1,84 Country Estates Dr,36.9562483,-122.0389577,1816993,3,3.5,2649,164,1991,3
700,2300,95060,1,90 Country Estates Dr,36.9562169,-122.0393129,1395660,3,2,1884,425,1986,5
701,2303,95060,1,91 Country Estates Dr,36.9562201,-122.040528,1402863,3,2,1834,534,1978,5
702,2311,95060,1,200 Country Estates Dr,36.9559189,-122.0414283,1207029,3,2,1344,199,1962,0
703,2313,95060,1,305 Country Estates Dr,36.9558889,-122.0417915,1198979,3,2,1375,272,1963,0
704,2314,95060,1,340 Country Estates Dr,36.9553121,-122.0421774,1729506,4,3,2388,406,1950,3
705,2318,95060,1,353 Country Estates Dr,36.955142,-122.0431769,1839719,4,3,3432,200,1969,3
706,2324,95060,1,75 Country Estates Ter,36.9885426,-122.0209894,1299244,4,3,2508,141,1950,5
707,2328,95060,1,105 Country Estates Ter,37.0041416,-122.0320247,1922655,4,3,3521,409,1969,3
708,2329,95060,1,156 Country Estates Ter,37.024949,-122.0370583,1367957,3,3,2444,144,1972,5
709,2331,95060,1,220 Country Estates Ter,37.0252612,-122.0365708,1091273,3,2,1698,212,1969,0
710,2334,95060,1,280 Country Estates Ter,36.9702607,-122.035244,856538,3,2,1398,191,1983,2
711,2335,95060,1,471 Country Estates Ter,36.9699409,-122.0355548,1341182,4,3,2053,122,1900,5
712,2338,95060,1,488 Country Estates Ter,36.970147,-122.0359989,1431277,3,2.5,2382,109,1950,5
713,2344,95060,1,495 Country Estates Ter,36.9710914,-122.0373754,1097879,5,1.5,1905,147,1900,0
714,2345,95060,1,125 Cowell St,36.9708093,-122.0376862,943194,3,2.5,1282,144,1910,2
715,2348,95060,1,136 Cowell St,36.9714524,-122.0392674,1494206,4,2,2479,325,1900,5
716,2349,95060,1,141 Cowell St,37.0223369,-122.0359101,1104386,2,2,1998,353,1963,0
717,2350,95060,1,211 Creekside Ln,37.0216971,-122.0358435,1412990,4,3,3164,242,1965,5
718,2351,95060,1,227 Creekside Ln,37.0221935,-122.0361987,1124421,3,2,2136,304,1972,0
719,2396,95060,1,230 Creekside Ln,36.9914226,-122.0324909,1010499,5,3,1906,192,1970,0
720,2397,95060,1,102 Crespi Ct,36.999291,-122.037838,898550,3,2,1431,140,1974,2
721,2399,95060,1,110 Crespi Ct,36.9999993,-122.0380858,940505,2,2,1540,201,1968,2
722,2407,95060,1,111 Crespi Ct,36.970274,-122.021088,1072135,2,2,1778,118,1954,0
723,2408,95060,1,114 Crespi Ct,36.9708429,-122.0212559,787173,4,2,1019,256,1908,2
724,2413,95060,1,115 Crespi Ct,36.9714977,-122.0212115,809955,2,2,1517,174,1930,2
725,2415,95060,1,119 Crespi Ct,36.9716702,-122.0214224,796981,2,2,1164,157,1901,2
726,2416,95060,1,122 Crespi Ct,36.9719836,-122.0214779,1713800,4,4,3502,192,1898,3
727,2418,95060,1,131 Crespi Ct,36.9724585,-122.0216556,813628,2,2,1320,477,1954,2
728,2419,95060,1,134 Crespi Ct,36.9725337,-122.0219871,1428888,5,2,2472,192,1900,5
729,2421,95060,1,135 Crespi Ct,36.9727291,-122.0220108,1564910,4,4,2563,146,1952,3
730,2426,95060,1,110 Cress Rd,36.993584,-122.021329,1456632,5,3,2812,260,1951,5
731,2427,95060,1,111 Cress Rd,36.9510724,-122.0522494,1177438,4,2,1387,595,1957,0
732,2439,95060,1,114 Cress Rd,36.9572332,-122.042304,1078888,3,2,1214,648,1961,0
733,2445,95060,1,119 Cress Rd,36.9586718,-122.0420376,974390,3,2,1290,167,1949,0
734,2450,95060,1,122 Cress Rd,36.9594282,-122.0426592,1092240,3,2,1542,185,1988,0
735,2452,95060,1,146 Cress Rd,36.9596006,-122.0421486,1067247,3,2,1504,160,1982,0
736,2454,95060,1,300 Cress Rd,36.9597366,-122.0422593,1184957,3,2,1548,138,1913,0
737,2455,95060,1,330 Cress Rd,36.9596923,-122.0426592,1067813,3,2,1596,501,1965,0
738,2457,95060,1,340 Cress Rd,36.9601254,-122.0423484,868246,2,2,948,607,1902,2
739,2458,95060,1,350 Cress Rd,36.9602525,-122.0422707,1201096,3,2,1560,352,1987,0
740,2459,95060,1,425 Cress Rd,36.960281,-122.0428035,956999,2,2,1375,348,1900,2
741,2471,95060,1,525 Cress Rd,36.9647445,-122.0392847,1343276,2,3,1885,119,1925,5
742,2481,95060,1,201 Cypress Park,36.972703,-122.0522824,1158547,4,2,1845,344,1966,0
743,2485,95060,1,239 Cypress Park,36.9721653,-122.0528709,1061611,4,2,1845,434,1966,0
744,2486,95060,1,180 Dakota Ave #11,36.9725512,-122.0530929,1297911,4,2.5,2112,107,1966,5
745,2489,95060,1,180 Dakota Ave #15,36.9720282,-122.0535147,1061040,4,2,1845,148,1966,0
746,2490,95060,1,180 Dakota Ave #41,36.9723885,-122.0537589,1308580,4,3,2048,173,1966,5
747,2491,95060,1,216 Dakota Ave,36.9719653,-122.054225,1073825,4,2,1845,159,1966,0
748,2493,95060,1,2 Deer Path Rd,36.9722966,-122.0546912,1104529,4,3,2126,327,1965,0
749,2495,95060,1,1612 Delaware Ave,36.9720137,-122.0557567,1330531,3,2.5,2093,156,1966,5
750,2496,95060,1,2395 Delaware Ave #22,36.9720346,-122.0560009,1085696,4,2,1845,312,1965,0
751,2497,95060,1,2395 Delaware Ave #74,36.9715564,-122.0560231,1037110,3,2.5,1731,367,1966,0
752,2498,95060,1,2395 Delaware Ave #75,36.9716782,-122.056245,1331340,3,2.5,2067,135,1978,5
753,2499,95060,1,2395 Delaware Ave #78,36.961753,-122.0503292,843956,2,2,1242,179,1977,2
754,2502,95060,1,2395 Delaware Ave #79,36.962061,-122.0503403,833254,2,1.5,1303,506,1977,2
755,2503,95060,1,2395 Delaware Ave #81,36.9621791,-122.050418,888090,3,2,1242,531,1978,2
756,2516,95060,1,2395 Delaware Ave #97,36.9692862,-122.0514058,1046439,4,2,1635,222,1977,0
757,2518,95060,1,2395 Delaware Ave #99,36.9696744,-122.0514946,986135,3,2,1426,403,1977,0
758,2521,95060,1,2395 Delaware Ave #116,36.9803111,-122.0403035,1395507,3,3,2568,208,1958,5
759,2523,95060,1,2395 Delaware Ave #117,36.9807051,-122.0399063,1082981,3,2,1642,411,1958,0
760,2526,95060,1,2395 Delaware Ave #120,36.9813144,-122.0410164,1366642,3,2,2007,351,1959,5
761,2527,95060,1,2395 Delaware Ave #127,36.9816232,-122.0406168,1457577,3,2,2393,323,1959,5
762,2528,95060,1,2395 Delaware Ave #150,36.9815117,-122.0412384,1149003,3,2,1800,475,1959,0
763,2538,95060,1,2395 Delaware Ave #152,36.966012,-122.031341,732294,3,2,1515,131,1974,4
764,2539,95060,1,2395 Delaware Ave #170,36.96544,-122.031289,654448,2,2,1286,228,1974,4
765,2541,95060,1,2395 Delaware Ave #173,36.9653599,-122.031356,745650,3,2,1515,259,1974,2
766,2547,95060,1,2395 Delaware Ave #189,36.964422,-122.032402,676329,2,1.5,1286,290,1974,4
767,2549,95060,1,2395 Delaware Ave #190,36.964198,-122.032409,752804,3,2,1515,295,1974,2
768,2550,95060,1,2395 Delaware Ave #199,36.964238,-122.032588,776690,3,2,1515,155,1975,2
769,2553,95060,1,345 Dimeo Ln,36.964402,-122.032864,676791,2,1.5,1286,451,1974,4
770,2558,95060,1,435 Dimeo Ln,36.96491,-122.032847,753132,3,2,1515,343,1974,2
771,2564,95060,1,112 Dimond St,36.9722585,-122.0403947,1370019,3,2.5,2352,176,1919,5
772,2569,95060,1,124 Dimond St,36.9724018,-122.0415492,1338923,4,3,2146,135,1937,5
773,2570,95060,1,204 Dimond St,36.9725443,-122.0416713,1033484,3,2,1634,240,1938,0
774,2572,95060,1,212 Dimond St,36.9727721,-122.0419488,1375540,3,2.5,2261,383,1949,5
775,2574,95060,1,216 Dimond St,36.9728916,-122.042304,1588009,5,2,2968,364,1942,3
776,2584,95060,1,220 Dimond St,37.0135142,-122.0308923,978242,2,2,1736,288,1968,0
777,2585,95060,1,105 Donna Ct,37.0130338,-122.0310478,1014414,3,2.5,1788,238,1962,0
778,2588,95060,1,109 Donna Ct,37.012786,-122.031206,1138115,3,3,2044,261,1965,0
779,2589,95060,1,111 Donna Ct,37.0142991,-122.031292,1458993,2,3,2666,156,1970,5
780,2591,95060,1,112 Donna Ct,37.0124316,-122.0309811,1200184,5,2,2506,146,1964,0
781,2592,95060,1,115 Donna Ct,37.0115365,-122.033268,1251304,3,3,2485,221,1970,5
782,2593,95060,1,120 Donna Ct,37.0119831,-122.0336011,910890,3,2,1536,482,1960,2
783,2596,95060,1,127 Donna Ct,37.003936,-122.113235,1223718,2,2,2244,294,1953,5
784,2601,95060,1,104 Dufour St,37.018669,-122.126291,1137984,2,2,1617,479,1991,0
785,2602,95060,1,106 Dufour St,37.017501,-122.123028,1266332,3,2.5,2170,161,1978,5
786,2604,95060,1,107 Dufour St,37.019975,-122.12723,1151807,2,2,1859,382,1967,0
787,2613,95060,1,108 Dufour St,37.0346819,-122.148588,1005109,2,3,1649,275,1969,0
788,2615,95060,1,114 Dufour St,36.9614522,-122.0586743,929245,3,2.5,1548,425,2002,2
789,2642,95060,1,115 Dufour St,37.061663,-122.1234832,793033,3,2,1436,212,1991,2
790,2643,95060,1,117 Dufour St,37.0287204,-122.0253415,1454428,3,2,2374,262,1984,5
791,2645,95060,1,118 Dufour St,36.9751902,-122.0436176,1267520,4,2,1755,521,1949,5
792,2650,95060,1,119 Dufour St,36.9756664,-122.0439912,1084233,3,2.5,1487,457,1940,0
793,2653,95060,1,123 Dufour St,36.9758346,-122.0444352,1370556,3,2.5,2152,534,1959,5
794,2654,95060,1,127 Dufour St,36.9765962,-122.0440356,1335810,3,2,2048,118,1959,5
795,2655,95060,1,128 Dufour St,36.9764504,-122.0435601,1339382,3,2.5,2052,341,1965,5
796,2658,95060,1,132 Dufour St,36.9781586,-122.043858,1343817,3,2,1832,382,1959,5
797,2659,95060,1,136 Dufour St,36.9781308,-122.0432919,1351669,2,2,2075,162,1947,5
798,2661,95060,1,138 Dufour St,36.9823367,-122.0447349,1494349,3,3.5,2759,162,1954,5
799,2662,95060,1,139 Dufour St,37.00775,-122.0198348,1097748,3,2,2236,291,1989,0
800,2663,95060,1,140 Dufour St,36.988112,-122.01532,679743,3,2.5,1673,341,1985,4
801,2664,95060,1,143 Dufour St,36.987087,-122.014946,683394,2,1.5,1546,272,1985,4
802,2666,95060,1,144 Dufour St,36.9771831,-122.0349332,1263355,2,2,1963,637,1959,5
803,2667,95060,1,145 Dufour St,36.9526159,-122.0433961,1132568,3,2,1380,446,1952,0
804,2671,95060,1,148 Dufour St,36.9914871,-122.019365,826327,3,2,1332,353,1990,2
805,2672,95060,1,149 Dufour St,36.9912119,-122.0191392,875209,3,2,1508,149,1973,2
806,2681,95060,1,151 Dufour St,36.9906369,-122.01781,1037945,3,4,2139,269,1976,0
807,2682,95060,1,153 Dufour St,36.949809,-122.0554459,1854000,3,2.5,2882,643,2008,3
808,2691,95060,1,156 Dufour St,36.9513237,-122.0544248,1852357,4,2,2474,163,1972,3
809,2694,95060,1,209 Dufour St,36.9517812,-122.0541584,1756839,3,2.5,2138,180,1973,3
810,2696,95060,1,213 Dufour St,36.9521498,-122.0539365,1281640,3,2,1612,545,1975,5
811,2697,95060,1,214 Dufour St,36.9525783,-122.0538921,1869330,3,2.5,2445,378,1996,3
812,2707,95060,1,215 Dufour St,36.9514203,-122.0474544,1849214,3,3,2316,283,1963,3
813,2718,95060,1,216 Dufour St,36.9549314,-122.048076,1291323,3,2,1056,829,1973,5
814,2721,95060,1,217 Dufour St,36.955433,-122.0481648,1071298,3,2,1050,204,1995,0
815,2722,95060,1,221 Dufour St,36.9555462,-122.0481648,1070305,3,2,1050,438,1995,0
816,2724,95060,1,230 Dufour St,36.9561255,-122.0481204,1343891,3,2,1672,105,1949,5
817,2725,95060,1,231 Dufour St,36.9563606,-122.0483424,1054856,3,1.5,1080,342,1973,0
818,2726,95060,1,232 Dufour St,36.9569377,-122.0484312,968642,2,2,988,572,1966,2
819,2727,95060,1,233 Dufour St,36.9570375,-122.0484756,1069775,2,2,1243,174,1966,0
820,2730,95060,1,235 Dufour St,36.9675664,-122.0252527,570436,3,3,1894,243,1900,4
821,2733,95060,1,242 Dufour St,36.9958047,-122.0284516,900660,3,2,1581,598,1974,2
822,2742,95060,1,243 Dufour St,36.9907933,-122.026052,807438,3,2,1288,259,1946,2
823,2745,95060,0,244 Dufour St,37.045435,-122.104404,1186100,4,2.5,2506,269,1983,0
824,2750,95060,1,245 Dufour St,36.9712248,-122.0311588,925316,3,2.5,1437,172,1993,2
825,2752,95060,1,252 Dufour St,36.9711957,-122.0313808,792466,3,2,934,535,1910,2
826,2756,95060,1,260 Dufour St,37.0547555,-122.170059,833804,2,2,1756,441,1963,2
827,2759,95060,1,265 Dufour St,36.9665712,-122.0419932,997655,3,2,1384,560,1955,0
828,2767,95060,1,317 Dufour St,36.9728303,-122.0501413,574650,2,1.5,1088,287,1979,4
829,2772,95060,1,337 Dufour St,36.9728715,-122.050661,560924,2,2,1012,578,1986,4
830,2776,95060,1,341 Dufour St,36.9730483,-122.0507338,685930,3,2,1220,475,1980,4
831,2777,95060,1,343 Dufour St,36.97313,-122.050738,565534,2,1.5,1088,469,1980,4
832,2778,95060,1,405 Dufour St,36.973035,-122.049979,572121,2,1.5,1088,408,1979,4
833,2785,95060,1,410 Dufour St,36.9732162,-122.0505456,563115,2,2,1012,163,1980,4
