,City,Lat,Lon,Street,Trulia Est,Zip Code,Beds,Baths,Sqft,Price_Per_Sqft,Year Built,Heating Type,Parking Spots
608,2,36.9554863,-122.0336559,420 Columbia St,1746274,95060,3,3.0,2469,121,1974,0,2
609,2,36.9557608,-122.0336455,426 Columbia St,1289109,95060,3,2.0,1140,636,1959,0,2
610,2,36.9559118,-122.0336455,432 Columbia St,1290202,95060,3,2.0,1181,192,1960,0,2
614,2,36.956625,-122.0335011,522 Columbia St,1182641,95060,2,1.5,1140,162,1973,1,1
624,2,36.9582341,-122.033923,701 Columbia St,1030582,95060,2,1.5,1228,198,1973,1,1
641,2,36.9608796,-122.0336899,923 Columbia St,1770837,95060,3,3.0,2749,186,2008,0,1
646,2,37.0815462,-122.141268,64 Comstock Ln,1187857,95060,3,2.0,2236,213,1992,0,2
653,2,37.0854664,-122.1388888,138 Conifer Ln,824053,95060,2,2.0,1489,366,1977,3,1
663,2,36.9588105,-122.0342771,120 Continental St,1309521,95060,4,2.0,1927,102,1908,0,1
666,2,36.9603688,-122.0341339,316 Continental St,1298925,95060,2,2.0,1591,148,2011,0,1
670,2,36.9613571,-122.0340102,421 Continental St,1115644,95060,3,2.0,1509,265,1952,1,1
671,2,36.9616086,-122.033891,429 Continental St,1427073,95060,4,2.0,2215,135,1979,0,2
673,2,36.9923242,-122.0276729,170 Corday Ln,2025000,95060,3,4.0,3028,669,1995,3,4
677,1,37.0419304,-122.1172271,100 Cottini Way,1016552,95060,3,2.5,1960,339,1979,0,2
682,2,36.9839593,-122.0220552,120 Coulson Ave,794370,95060,4,1.5,1204,161,1959,0,1
684,2,36.9845141,-122.0219664,125 Coulson Ave,863870,95060,4,2.0,1398,507,1960,0,2
687,2,36.9844323,-122.0216111,133 Coulson Ave,877681,95060,3,2.0,1602,115,1948,1,1
696,2,36.9847025,-122.0190798,311 Coulson Ave,819388,95060,2,2.0,1121,244,1958,0,1
709,2,37.0525766,-122.1571724,220 Country Estates Ter,1163749,95060,3,2.0,2391,251,1964,3,2
724,2,36.96209,-122.0501183,115 Crespi Ct,835976,95060,2,1.5,1303,343,1977,0,2
727,2,36.962541,-122.0502182,131 Crespi Ct,819762,95060,2,1.5,1178,310,1977,0,2
729,2,36.9626477,-122.0502403,135 Crespi Ct,824963,95060,2,1.5,1178,390,1977,0,2
730,2,37.022578,-122.0364873,110 Cress Rd,945946,95060,3,2.0,1573,335,1967,0,2
732,2,37.0225183,-122.0363097,114 Cress Rd,892510,95060,2,2.0,1544,421,1967,0,2
733,2,37.0231396,-122.0359989,119 Cress Rd,1952344,95060,4,4.5,3163,156,1967,0,2
734,2,37.0228098,-122.035466,122 Cress Rd,1243437,95060,3,2.0,2484,169,1968,0,3
735,2,37.0225408,-122.0350442,146 Cress Rd,1797330,95060,4,2.5,3231,209,1960,0,2
736,2,37.020277,-122.0322911,300 Cress Rd,1915291,95060,3,3.0,3898,244,1981,0,2
738,2,37.0211611,-122.0320469,340 Cress Rd,1901570,95060,4,3.5,3743,614,1958,3,4
743,2,36.96621150000001,-122.0576237,239 Cypress Park,929270,95060,2,2.5,1400,246,1998,0,2
749,2,36.9566027,-122.0423928,1612 Delaware Ave,1082353,95060,3,2.0,1176,514,1954,1,1
774,2,36.9730989,-122.0412384,212 Dimond St,1161669,95060,3,2.0,1778,157,1958,0,2
777,2,36.9691268,-122.0533149,105 Donna Ct,1036688,95060,4,2.0,1705,358,1978,0,2
778,2,36.9691598,-122.0535813,109 Donna Ct,1062596,95060,3,2.5,1658,367,1977,0,2
779,2,36.9691638,-122.0540697,111 Donna Ct,1141798,95060,4,2.5,1728,323,1978,0,2
780,2,36.9694708,-122.0544914,112 Donna Ct,1325475,95060,3,2.0,2178,144,1979,0,2
782,2,36.9691631,-122.0548244,120 Donna Ct,1141594,95060,4,2.5,1728,365,1978,0,2
783,2,36.9687284,-122.0545136,127 Donna Ct,1171561,95060,3,2.5,1745,573,1978,0,2
791,2,36.957425,-122.036368,118 Dufour St,1215085,95060,2,2.0,1202,154,1898,3,3
792,2,36.9578343,-122.0366649,119 Dufour St,1147977,95060,3,2.0,1208,364,1977,0,1
793,2,36.9579121,-122.0365317,123 Dufour St,1512245,95060,3,3.0,1895,132,2010,0,1
800,2,36.9580586,-122.0356992,140 Dufour St,763474,95060,2,1.5,863,264,1986,1,1
813,2,36.9594498,-122.0351533,216 Dufour St,1331372,95060,2,2.5,1768,256,2008,3,2
821,2,36.9604479,-122.0353772,242 Dufour St,923698,95060,3,2.0,1340,199,1970,1,1
842,2,36.9627197,-122.0399951,446 Dufour St,884997,95060,2,2.0,1353,229,1969,1,2
843,2,36.9627928,-122.0401283,450 Dufour St,1314547,95060,5,2.5,1819,302,1900,3,2
854,2,36.973789,-122.0413272,115 Easterby Ave,830000,95060,3,2.0,1356,612,1936,3,1
858,2,37.0025681,-122.0213891,130 Eastridge Ct,1036045,95060,4,2.0,2290,269,1965,0,2
861,2,36.9997872,-122.0236762,7 Eastridge Dr,1271112,95060,3,2.0,2522,327,1962,0,2
867,2,37.00206319999999,-122.0229434,20 Eastridge Dr,1093856,95060,3,2.0,2126,447,1963,3,2
876,2,36.9631441,-122.0552683,100 Echo St,1013274,95060,3,2.0,1673,207,1955,0,2
879,2,36.9634035,-122.0555347,112 Echo St,952579,95060,3,2.0,1416,371,1961,0,1
884,2,36.9636472,-122.0559787,124 Echo St,1321884,95060,4,3.0,2209,346,1964,0,2
887,2,36.9638201,-122.0561563,33 Edgewood Way,976022,95060,4,4.0,1863,246,1999,0,2
892,2,37.003509,-122.019701,646 El Rancho Dr,829486,95060,3,1.5,1316,445,1953,3,1
896,2,37.008007,-122.0202344,950 El Rancho Dr,1477005,95060,3,3.0,2849,172,1975,1,2
911,2,37.0327963,-122.0215667,2870 El Rancho Dr,1449316,95060,3,2.5,3111,181,1999,0,2
915,2,37.0081959,-122.0741558,151 El Refugio Way,1099548,95060,2,2.5,1965,560,1985,0,4
918,2,42.006987,-71.49821100000001,311 Elm St #A,1463303,95060,2,2.5,1680,483,1880,3,1
928,2,36.9871309,-122.0182804,408 Emeline Ave,799217,95060,3,1.5,1419,298,1941,3,2
930,2,36.9875504,-122.0187847,419 Emeline Ave,810528,95060,3,2.0,1252,280,1971,0,2
932,2,36.9878384,-122.0180916,430 Emeline Ave,801207,95060,3,2.0,1265,129,1960,1,1
934,2,36.9882304,-122.0180293,514 Emeline Ave,800823,95060,3,2.0,1224,318,1961,0,1
942,1,37.075699,-122.1351735,311 Emerald Forest Ln,1037406,95060,3,2.0,2342,404,1981,0,1
944,2,37.0059828,-122.0753334,2161 Empire Grade,2098891,95060,9,3.0,4860,432,1929,0,2
949,2,37.0098042,-122.076665,2347 Empire Grade,1100000,95060,2,2.5,1887,583,1954,3,2
962,2,37.04768200000001,-122.106918,5858 Empire Grade,890229,95060,2,2.0,1800,472,1981,3,2
970,2,37.056289,-122.120229,6974 Empire Grade,918934,95060,3,2.0,1680,774,1987,0,3
975,2,37.0623212,-122.1205549,7695 Empire Grade,1241583,95060,3,3.0,2900,157,1991,3,2
982,2,37.0698208,-122.1249029,8395 Empire Grade,1057257,95060,3,2.5,2059,255,1993,0,2
983,2,37.0702243,-122.126123,8445 Empire Grade,1179448,95060,3,3.0,2910,198,1994,0,4
987,2,36.9763983,-122.0366649,412 Escalona Dr,1322431,95060,3,2.0,2132,657,1908,3,1
993,2,36.96532,-122.0466552,1419 Escalona Dr,1350300,95060,3,3.0,2031,167,1947,3,1
994,2,36.9651023,-122.0468772,1425 Escalona Dr,1129846,95060,2,2.0,1793,242,1938,0,2
1003,2,36.9637474,-122.0481204,1545 Escalona Dr,1338926,95060,3,2.5,2275,385,1950,3,1
1013,2,36.9628446,-122.0501183,1617 Escalona Dr,844524,95060,2,2.0,1233,552,1951,0,1
1020,2,36.9632907,-122.052649,1700 Escalona Dr #B,747793,95060,2,2.0,1439,344,1981,0,2
1021,2,36.9632907,-122.052649,1700 Escalona Dr #C,747765,95060,2,2.0,1439,451,1981,0,2
1022,2,36.9632907,-122.052649,1700 Escalona Dr #D,794671,95060,2,2.0,1439,417,1981,0,2
1025,2,36.9632907,-122.052649,1700 Escalona Dr #J,839952,95060,3,2.0,2037,130,1981,0,1
1028,2,36.9624787,-122.0523382,1716 Escalona Dr,828755,95060,2,1.5,1230,184,1978,0,2
1029,2,36.9623217,-122.0523271,1724 Escalona Dr,832936,95060,2,1.5,1282,316,1978,0,2
1033,2,36.9621153,-122.0522605,1728 Escalona Dr,957512,95060,3,2.0,1684,249,1978,0,2
1036,2,36.961897,-122.051783,1735 Escalona Dr,830828,95060,2,1.5,1230,219,1979,0,2
1038,2,36.9617152,-122.0517721,1743 Escalona Dr,917100,95060,3,2.0,1684,205,1979,0,2
1045,2,37.0004163,-122.0121071,105 Esmeralda Ct,1321024,95060,2,3.0,2679,189,1986,0,4
1046,2,36.9996271,-122.0126623,106 Esmeralda Ct,1221944,95060,3,2.0,2994,171,1990,0,2
1055,2,36.9970226,-122.0134839,125 Esmeralda Dr,1441315,95060,4,2.5,2472,155,1977,0,3
1056,2,36.997546,-122.012307,214 Esmeralda Dr,1080150,95060,3,2.0,2007,212,1965,0,2
1058,2,36.9979557,-122.011885,226 Esmeralda Dr,1098745,95060,3,2.0,2239,172,1964,0,2
1064,2,36.9999955,-122.0109968,400 Esmeralda Dr #4,1263454,95060,3,2.0,2415,418,1985,0,2
1072,2,37.0008736,-122.0118406,413 Esmeralda Dr,1453994,95060,4,3.0,3151,169,1986,0,2
1073,2,36.97806569999999,-122.0383966,102 Estates Dr,1082707,95060,3,2.0,1776,225,1963,0,2
1076,2,36.978465,-122.0385743,114 Estates Dr,1277136,95060,3,2.0,2100,155,1960,0,2
1077,2,36.9783452,-122.0390303,119 Estates Dr,1340135,95060,3,2.0,2319,323,1961,0,2
1141,2,36.9845735,-122.0257856,147 Felker St,995666,95060,4,2.0,2156,107,1976,1,2
1143,2,36.9887451,-122.02019,120 Fernside St,852935,95060,2,1.5,1550,323,1948,1,1
1147,2,36.9549819,-122.0459004,328 Getchell St,1362739,95060,3,2.0,1809,359,1974,0,2
1149,2,36.95941070000001,-122.0266182,119 Gharkey St,2347779,95060,3,2.5,2948,746,1990,0,2
1153,2,36.959481,-122.0287386,231 Gharkey St,1359238,95060,3,2.0,1685,187,1989,0,2
1156,2,36.9596078,-122.0301374,319 Gharkey St,1383955,95060,3,3.0,1588,194,1960,0,2
1166,2,36.9609981,-122.0354905,869 Gharkey St,769956,95060,2,1.5,975,231,1977,0,2
1172,2,36.969714,-122.0542472,105 Gina Ct,1036660,95060,3,2.0,1615,487,1978,0,2
1173,2,36.9698719,-122.0538477,108 Gina Ct,1330019,95060,4,2.5,2062,292,1978,0,2
1174,2,36.9698806,-122.0540697,109 Gina Ct,1040865,95060,3,2.0,1615,619,1978,0,2
1176,2,37.007814,-122.0089537,120 Glen Canyon Ct,1100702,95060,3,2.0,1989,282,1977,0,2
1178,2,37.0079631,-122.0083319,170 Glen Canyon Ct,2326889,95060,5,6.0,5267,106,1976,0,2
1184,2,37.001104,-122.0104,59 Glen Canyon Rd,1171614,95060,4,2.5,2168,170,1974,0,2
1185,2,37.0020999,-122.0101537,75 Glen Canyon Rd,915142,95060,3,1.5,1450,248,1965,3,1
1186,2,37.003466,-122.010271,110 Glen Canyon Rd,1366763,95060,4,4.0,2489,181,1966,0,2
1187,2,37.003954,-122.007594,386 Glen Canyon Rd,1640593,95060,3,2.5,3292,182,2006,0,4
1188,2,37.0042527,-122.0091314,400 Glen Canyon Rd,1098581,95060,4,3.0,2007,490,1963,0,2
1192,2,37.008824,-122.011571,752 Glen Canyon Rd,1374756,95060,3,2.0,2381,220,1922,0,1
1194,2,37.009397,-122.009462,759 Glen Canyon Rd,1468796,95060,4,3.0,2859,297,1948,0,1
1210,2,37.018375,-122.01748,1680 Glen Canyon Rd,1663754,95060,3,3.5,3328,149,1985,0,3
1215,2,37.02309690000001,-122.0206563,2150 Glen Canyon Rd,1109048,95060,3,2.5,2059,332,1976,0,3
1216,2,37.02385580000001,-122.0203899,2160 Glen Canyon Rd,1524364,95060,3,2.0,3413,120,1999,0,3
1217,2,37.0235876,-122.0213447,2200 Glen Canyon Rd,1064452,95060,2,2.0,1790,262,1946,1,1
1219,2,37.024048,-122.0223217,2216 Glen Canyon Rd,1405925,95060,4,3.0,2680,252,1990,0,2
1221,2,37.024768,-122.023021,2240 Glen Canyon Rd,1471782,95060,3,2.5,2715,169,1999,0,4
1226,2,37.026392,-122.017738,2464 Glen Canyon Rd,1283304,95060,3,2.0,2335,428,1977,0,6
1227,2,37.0271585,-122.0194675,2484 Glen Canyon Rd,989737,95060,3,2.0,1739,216,1976,0,3
1229,2,37.02729910000001,-122.0182804,2506 Glen Canyon Rd,1441230,95060,4,2.5,2905,372,1985,0,2
1230,2,37.0281684,-122.0195905,2508 Glen Canyon Rd,1459992,95060,4,4.0,2911,463,1981,0,2
1233,2,37.031391,-122.018977,2824 Glen Canyon Rd,1419618,95060,4,2.5,2810,260,1960,0,3
1235,2,37.0324349,-122.0171257,2902 Glen Canyon Rd,1037728,95060,3,2.5,1768,509,1937,0,2
1236,2,37.0324137,-122.0183248,2950 Glen Canyon Rd,1389298,95060,2,2.5,2522,129,1998,0,3
1238,2,37.0251692,-122.0200346,170 Glen Canyon Rdg,1285284,95060,4,3.0,2500,194,1979,0,3
1246,2,36.9837265,-122.0217,127 Glenwood Ave,803290,95060,3,2.0,1380,362,1962,0,1
1251,2,36.9834257,-122.02019,214 Glenwood Ave,839873,95060,3,2.0,1413,149,1950,3,2
1254,2,36.9839387,-122.0196127,227 Glenwood Ave,800572,95060,3,2.0,1401,305,1946,3,1
1271,2,36.9982114,-122.028228,610 Graham Hill Rd,1520221,95060,4,2.5,3033,157,1950,0,2
1275,2,36.9980679,-122.0299598,631 Graham Hill Rd,1262383,95060,2,2.0,2425,367,1955,0,2
1278,2,36.9999224,-122.0303151,690 Graham Hill Rd,1135793,95060,3,2.5,2231,179,1966,0,2
1283,2,37.000854,-122.0316694,719 Graham Hill Rd,1042629,95060,3,2.0,1770,223,1975,0,2
1285,2,37.0010536,-122.0317582,725 Graham Hill Rd,1004522,95060,4,2.0,1754,230,1974,0,2
1286,2,37.00125209999999,-122.0319137,731 Graham Hill Rd,1035907,95060,3,2.0,1718,524,1975,0,2
1288,2,37.0016257,-122.0321135,747 Graham Hill Rd,1023636,95060,3,2.0,1694,153,1975,0,2
1291,2,37.00373310000001,-122.0323799,770 Graham Hill Rd,1462789,95060,3,2.5,2771,379,1960,0,2
1293,2,37.002424,-122.0324687,783 Graham Hill Rd,1093434,95060,3,2.0,2250,180,1975,0,2
1299,2,37.0075929,-122.0337787,1000 Graham Hill Rd,1457719,95060,3,2.5,2705,187,1959,0,2
1303,2,37.0089627,-122.0338009,1180 Graham Hill Rd,1114548,95060,3,2.0,2178,264,1956,0,2
1304,2,37.0095661,-122.0338009,1220 Graham Hill Rd,1642741,95060,3,3.5,2725,202,2005,3,2
1305,2,37.0099177,-122.0338231,1230 Graham Hill Rd,1100845,95060,2,2.0,2036,383,1960,0,2
1318,2,36.9610231,-122.0507766,41 Grandview St #103,411305,95060,2,2.0,910,343,1989,3,1
1329,2,36.9610231,-122.0507766,41 Grandview St #403,678394,95060,2,2.5,1077,478,1989,3,1
1335,2,36.9610231,-122.0507766,41 Grandview St #504,676283,95060,2,2.5,1073,451,1989,3,1
1350,2,36.9610231,-122.0507766,41 Grandview St #1006,671644,95060,2,2.5,1077,447,1989,3,1
1362,2,36.9610231,-122.0507766,41 Grandview St #1403,787119,95060,2,2.5,1077,446,1989,3,1
1363,2,36.9610231,-122.0507766,41 Grandview St #1404,675064,95060,2,2.5,1073,564,1989,3,1
1376,2,36.9613364,-122.0550073,102 Grandview St,936471,95060,3,2.0,1501,466,1980,0,2
1379,2,36.9610179,-122.0553127,115 Grandview St,1336091,95060,4,3.0,1600,300,1975,3,2
1381,2,36.9610242,-122.0556679,119 Grandview St,860168,95060,2,1.5,1264,202,1974,3,2
1387,2,36.9613624,-122.0571773,202 Grandview St,843580,95060,2,2.0,1254,200,2005,0,1
1388,2,36.96136,-122.0573105,206 Grandview St,840001,95060,2,2.5,1254,557,2005,0,1
1390,2,36.9613657,-122.0575407,214 Grandview St,903474,95060,2,2.5,1254,556,2005,0,1
1393,2,36.9613727,-122.0580208,226 Grandview St,848213,95060,2,2.5,1254,554,2005,0,1
1431,2,36.9849299,-122.0175698,428 Grant St,810042,95060,3,2.0,1231,242,1918,3,1
1446,2,36.9767025,-122.0307591,134 Green St,1430948,95060,3,2.5,2739,661,1912,0,2
1447,2,36.97239,-122.03285,108 Grover Ln,619375,95060,2,2.0,1220,451,1976,0,1
1451,2,36.9568483,-122.0434584,109 Handley St,1062552,95060,3,2.0,1128,609,1960,0,2
1462,2,36.9566933,-122.045856,111 Heath St,1677477,95060,4,3.0,2465,114,1964,0,2
1469,2,36.9565592,-122.0470548,139 Heath St,1093440,95060,3,2.0,1176,197,1965,1,2
1470,2,36.9565679,-122.0472768,203 Heath St,989954,95060,2,2.0,897,780,1961,1,1
1471,2,36.9570113,-122.0473212,204 Heath St,1326266,95060,3,2.0,1998,138,1965,1,2
1475,2,36.9568982,-122.0478096,218 Heath St,1100470,95060,2,2.0,1306,842,1971,0,2
1477,2,36.9567624,-122.0483868,250 Heath St,1071548,95060,3,2.0,1187,195,1967,0,2
1495,2,36.9798863,-122.0353873,101 Hillcrest Ter,2225242,95060,3,4.0,5367,224,1957,0,2
1497,2,36.9798419,-122.0346224,119 Hillcrest Ter,1113961,95060,3,2.0,1895,211,1959,0,2
1498,2,36.979283,-122.0344315,130 Hillcrest Ter,1188090,95060,4,2.0,2200,380,1969,0,2
1499,2,36.9796019,-122.0338432,139 Hillcrest Ter,1268802,95060,2,2.0,2284,175,1958,0,2
1501,2,37.0181171,-122.0328906,120 Hillsdale Ave,1059374,95060,4,2.0,2150,368,1968,0,2
1506,2,36.9944797,-122.023765,16 Hollins Dr,2356452,95060,4,5.0,4410,387,1953,0,3
1514,2,36.99225759999999,-122.0235651,27 Hollins Dr,1373757,95060,2,2.0,2209,389,1957,2,2
1518,2,36.9928455,-122.0251861,33 Hollins Dr,2397063,95060,5,4.0,4509,310,1938,0,2
1523,2,36.9952456,-122.0259854,43 Hollins Dr,1524221,95060,3,2.0,3236,386,1938,0,2
1524,2,36.995508,-122.0253637,46 Hollins Dr,2103232,95060,4,4.5,3597,352,1951,3,2
1525,2,36.9958979,-122.0260742,49 Hollins Dr,1364811,95060,2,2.5,2357,615,1972,0,2
1531,2,36.9976562,-122.0261852,61 Hollins Dr,1253577,95060,3,3.0,2227,404,1955,0,2
1539,2,36.9995003,-122.02714,75 Hollins Dr,1507561,95060,4,3.0,2984,322,1972,0,2
1541,2,36.9999529,-122.02714,79 Hollins Dr,1297089,95060,3,2.0,2498,196,1951,0,2
1542,2,37.0000377,-122.0266071,80 Hollins Dr,2038891,95060,4,3.5,3200,203,1940,0,2
1543,2,37.0002158,-122.0272066,81 Hollins Dr,1224372,95060,4,2.5,2119,563,1954,0,2
1544,2,37.0004322,-122.0270512,83 Hollins Dr,2050711,95060,4,3.5,3374,180,1965,0,2
1545,2,37.0002907,-122.0265183,86 Hollins Dr,1664234,95060,3,3.0,3092,495,1980,0,2
1547,2,36.97390240000001,-122.038441,123 Hollywood Ave,838366,95060,3,2.0,1459,233,1928,3,1
1548,2,36.9740707,-122.0388851,131 Hollywood Ave,759174,95060,2,1.5,1318,167,1949,1,1
1549,2,36.9745478,-122.0389295,134 Hollywood Ave,805904,95060,3,2.0,1164,576,1963,0,2
1551,2,36.9743609,-122.0395511,143 Hollywood Ave,856504,95060,3,2.0,1427,410,1962,0,2
1552,2,36.9747916,-122.0393735,144 Hollywood Ave,1093115,95060,3,2.0,1717,510,1964,0,2
1553,2,36.9748891,-122.0395511,146 Hollywood Ave,1105964,95060,3,1.5,1743,318,1961,0,2
1554,2,36.9749598,-122.0398175,148 Hollywood Ave,1261338,95060,3,2.0,1874,467,1964,0,2
1556,2,36.9750126,-122.0403947,165 Hollywood Ave,1327442,95060,3,2.5,1840,174,1964,0,2
1557,2,36.9752036,-122.0402615,169 Hollywood Ave,1823995,95060,4,3.5,2771,269,1969,0,2
1559,2,36.9755194,-122.0394623,185 Hollywood Ave,1322175,95060,4,2.5,2164,441,1963,0,3
1563,3,37.02076,-122.009969,155 Homestead Trl,1409417,95060,4,3.0,2895,136,1978,0,2
1565,2,36.9642638,-122.0502293,100 Hope Ln,1448437,95060,3,3.0,2562,321,1998,0,4
1566,2,36.9640787,-122.0500295,104 Hope Ln,1657915,95060,3,2.5,2877,181,1991,0,2
1572,2,36.98243780000001,-122.0205897,203 Hubbard St,700000,95060,2,2.0,2476,283,1898,1,2
1573,2,36.9821627,-122.0205009,204 Hubbard St,1455253,95060,6,5.0,3165,180,1991,0,2
1578,2,36.9821743,-122.0198348,220 Hubbard St,926635,95060,3,2.0,1698,409,2001,0,2
1594,2,36.9750111,-122.0483646,112 Iowa Dr,1254863,95060,3,2.0,1852,437,1961,0,2
1598,2,36.9743946,-122.0490972,133 Iowa Dr,1310224,95060,4,2.0,2316,201,1962,0,2
1603,2,37.001389,-122.014674,805 Isbel Ct,735188,95060,3,2.5,1774,393,1988,0,1
1614,2,37.002062,-122.013826,816 Isbel Ct,797487,95060,3,2.5,1774,141,1988,0,1
1617,2,36.9910429,-122.012418,174 Isbel Dr,1010166,95060,3,2.5,1787,378,1978,0,2
1619,2,36.9925132,-122.013928,211 Isbel Dr,1441194,95060,3,3.0,2801,164,1965,0,2
1622,2,36.9939031,-122.0128177,240 Isbel Dr,1090299,95060,3,2.0,1997,433,1955,1,2
1623,2,36.994151,-122.0137504,301 Isbel Dr,1123541,95060,4,2.5,2434,376,1967,0,2
1626,2,36.9946872,-122.0132841,316 Isbel Dr,1421828,95060,4,3.0,2623,315,1971,0,2
1627,2,36.99490309999999,-122.0138836,321 Isbel Dr,1243058,95060,4,2.5,2536,126,1966,0,2
1631,2,36.99638600000001,-122.013893,420 Isbel Dr,1309699,95060,3,3.0,2247,274,1968,0,2
1633,2,36.9959734,-122.0145276,449 Isbel Dr,1027630,95060,3,3.0,2202,261,1999,0,2
1638,2,36.996714,-122.014935,465 Isbel Dr,1320187,95060,3,3.5,2736,436,1985,0,2
1642,2,36.99853390000001,-122.0147941,527 Isbel Dr,1088269,95060,4,2.5,2470,184,1968,0,2
1646,2,37.0000799,-122.014433,611 Isbel Dr,1111959,95060,3,2.5,2306,239,1975,0,4
1661,2,36.9881649,-122.017487,239 Jackson St,1272308,95060,5,2.0,2116,352,1928,3,2
1665,2,36.9664877,-122.0287164,101 Jenne St,1156836,95060,4,2.0,1651,151,1996,0,2
1667,2,36.9663942,-122.0290273,105 Jenne St,1143760,95060,4,2.0,1570,334,1996,0,2
1670,2,36.9660629,-122.0300042,135 Jenne St,1328351,95060,4,3.0,2068,104,1977,1,2
1674,2,36.9689466,-122.0145054,108 Jessie St,891691,95060,3,2.0,1468,156,1976,0,1
1675,2,36.9690709,-122.0145942,112 Jessie St,961012,95060,3,2.0,1467,484,1976,0,1
1677,2,36.9695946,-122.0148607,130 Jessie St,779281,95060,2,2.0,1262,551,1977,0,2
1678,2,36.96970779999999,-122.0148607,138 Jessie St,812002,95060,3,2.0,1417,310,1976,0,2
1682,2,36.9699697,-122.0149939,144 Jessie St,823191,95060,3,2.0,1443,485,1978,0,2
1683,2,36.971476,-122.0166372,305 Jessie St,794158,95060,2,2.0,1279,154,1979,0,2
1685,2,36.9718754,-122.0168148,315 Jessie St,791631,95060,3,2.0,1279,250,1978,0,2
1687,2,36.957953,-122.047188,136 Jeter St,1016376,95060,3,2.0,1281,164,1962,0,2
1690,2,36.9514673,-122.0469216,141 John St,1379110,95060,3,2.5,1654,665,2001,0,1
1700,2,37.010367,-122.0268735,5 Kite Hill Rd,2218439,95060,5,3.5,4623,415,1970,0,1
1712,2,36.95477630000001,-122.0295459,114 Laguna St,2172287,95060,4,3.0,2846,362,1997,0,2
1716,2,36.9554134,-122.0301075,133 Laguna St,1401772,95060,2,2.0,1752,291,1981,0,1
1718,2,36.9557993,-122.0302071,145 Laguna St,1313295,95060,3,2.0,1348,506,1960,0,2
1719,2,36.9557346,-122.0293381,200 Laguna St,1537640,95060,3,2.0,1633,416,1978,0,1
1725,2,36.9594301,-122.0290038,520 Laguna St,1847982,95060,4,4.0,2240,156,1961,0,2
1729,2,36.9637421,-122.0491416,110 Las Ondas Ct,1409380,95060,3,3.0,2451,155,2008,0,1
1731,2,36.9638216,-122.0496299,115 Las Ondas Ct,947959,95060,3,2.0,1385,188,1952,3,1
1742,2,36.9688685,-122.0299598,612 Laurel St,894927,95060,3,2.0,1400,457,1996,0,2
1759,2,36.969015,-122.0359989,1125 Laurel St,929264,95060,3,2.0,1433,558,1908,0,1
1761,2,36.9691457,-122.0364429,1137 Laurel St,927301,95060,2,1.5,1428,364,1914,1,2
1765,2,36.969646,-122.0380414,1215 Laurel St,905100,95060,2,2.0,1167,270,1954,1,2
1775,2,36.9704682,-122.0396627,1315 Laurel St,891555,95060,3,2.0,1189,185,1940,3,2
1782,2,36.9713454,-122.0415492,1429 Laurel St,1056847,95060,2,2.0,1686,276,1939,3,1
1785,2,36.9716353,-122.0418711,1441 Laurel St,862347,95060,2,1.5,1354,191,1954,1,1
1788,2,36.97219279999999,-122.0419932,1502 Laurel St,936903,95060,3,2.0,1485,159,1950,1,2
1789,2,36.9722665,-122.042127,1506 Laurel St,930067,95060,3,2.0,1429,444,1950,0,2
1792,2,36.9721301,-122.0427036,1515 Laurel St,938571,95060,3,2.0,1433,399,1936,0,1
1796,2,36.9672098,-122.0357134,115 Laurent St,882493,95060,2,1.5,1058,164,1939,0,2
1799,2,36.9672246,-122.036307,127 Laurent St,1545414,95060,5,3.0,2898,240,1947,1,1
1813,2,36.967958,-122.0396399,321 Laurent St,1316389,95060,4,3.0,2003,132,1898,3,1
1822,2,36.9697648,-122.0424462,517 Laurent St,904108,95060,2,2.0,1168,582,1950,0,1
1823,2,36.9700669,-122.0421215,518 Laurent St,954859,95060,3,2.0,1220,213,1912,3,2
1838,2,36.97193070000001,-122.0443337,818 Laurent St,1002088,95060,3,2.0,1435,477,1954,0,2
1842,2,36.9731022,-122.0439246,914 Laurent St,1852777,95060,3,3.0,3373,256,1949,0,2
1843,2,36.9735961,-122.0437248,1010 Laurent St,2474448,95060,5,6.0,4485,308,1986,0,4
1844,2,36.9741505,-122.0429478,1034 Laurent St,2146641,95060,4,4.5,3449,348,1941,0,2
1846,2,36.9744036,-122.042859,1036 Laurent St,1462619,95060,3,3.0,2165,439,1952,0,2
1848,2,36.9757031,-122.0426148,1116 Laurent St,2021216,95060,4,3.0,3394,538,1931,0,2
1850,2,36.9763728,-122.0431476,1203 Laurent St,1221282,95060,3,2.0,1718,437,1961,0,2
1851,2,36.9767147,-122.0430144,1211 Laurent St,945191,95060,2,1.5,1559,182,1936,0,1
1855,2,36.9771024,-122.042415,1226 Laurent St,1486987,95060,3,2.0,1927,463,1956,0,2
1858,2,36.97860310000001,-122.0429249,1411 Laurent St,1334082,95060,2,2.0,2014,148,1954,0,2
1859,2,36.9791401,-122.0431032,1425 Laurent St,1390360,95060,3,2.0,2295,137,1953,0,2
1860,2,36.9800356,-122.0429478,1510 Laurent St,1435413,95060,4,2.5,2648,151,1953,0,2
1862,2,36.9803135,-122.0435916,1515 Laurent St,1271587,95060,3,2.0,2325,367,1953,0,2
1864,2,36.9807395,-122.0436804,1525 Laurent St,1225981,95060,3,2.0,1789,302,1952,3,2
1866,2,37.0105904,-122.0298932,6 Lawridge Rd,1109971,95060,2,2.5,1628,288,1965,0,2
